Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
194.txt	1	1058	29.19	69.18	67.50	86.40	529.00	11.53	86.96	52.17	16.64	11.44	5.20	2.74	2.65	0.38	0.47	5.20	6.24	9.74	9.74	8.60	7.75	1.42	20.42	5.01	1.70	1.42	1.23	2.27	5.39	4.44	0.95	0.00	0.09	0.57	9.45	0.19	0.09	0.57	0.66	7.94	1.32	0.85	0.85	1.51	0.85	3.12	3.21	1.70	0.66	0.57	2.17	0.57	0.09	0.09	1.42	8.51	3.59	0.66	1.42	2.27	0.66	5.10	14.37	1.70	15.31	3.88	6.33	5.29	0.85	1.80	0.66	0.66	0.28	0.19	3.12	0.09	0.95	1.42	0.76	0.00	7.09	0.19	0.00	0.00	0.00	0.00	0.00	0.57	0.00	6.33	0.00	0.00
209.txt	1	1910	13.87	66.43	72.61	57.45	1910.00	8.85	91.31	57.70	20.73	13.25	6.34	2.57	2.67	0.84	0.84	7.43	3.72	11.15	11.62	8.59	7.12	2.51	23.82	3.98	2.77	2.09	3.19	1.78	4.08	2.88	1.20	0.10	0.26	0.26	11.26	0.16	0.68	0.73	0.73	9.69	1.62	1.05	1.10	2.88	1.10	3.35	3.93	2.09	1.15	0.58	1.52	0.16	0.31	0.05	1.05	8.69	3.25	0.89	1.31	3.46	0.05	4.92	17.80	2.20	15.24	3.66	5.71	6.34	0.94	1.62	0.58	0.58	0.05	0.10	3.66	0.05	1.20	1.10	1.20	0.05	7.54	0.00	0.16	0.16	0.00	0.00	0.00	0.16	0.00	7.07	0.00	0.00
235.txt	1	793	25.11	45.00	92.18	66.35	793.00	11.22	91.80	56.24	19.17	13.37	8.45	1.13	2.52	0.88	0.38	5.80	4.92	11.73	9.71	9.21	6.68	1.77	20.43	3.91	3.15	1.89	1.01	2.90	4.41	3.28	1.13	0.38	0.25	0.25	9.08	0.13	0.63	0.88	0.50	12.23	2.02	2.77	1.01	2.90	1.01	3.66	2.27	1.51	0.38	0.38	2.52	0.25	0.50	0.25	1.39	5.80	1.77	1.39	1.77	1.77	0.00	3.91	15.38	1.26	17.28	3.28	9.33	4.79	2.14	2.02	0.63	1.01	0.38	0.00	3.40	0.13	1.01	0.50	1.39	0.38	6.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.18	0.00	0.00
221.txt	1	1700	13.04	25.87	77.18	89.10	1700.00	9.12	90.35	57.12	21.59	11.59	8.76	0.53	1.47	0.53	0.29	10.00	4.71	9.71	10.88	7.47	8.82	1.88	22.24	4.65	3.06	1.35	1.35	1.65	5.88	4.82	1.06	0.29	0.12	0.29	5.94	0.18	0.53	0.59	0.47	10.24	1.76	1.24	1.12	2.41	0.71	3.76	4.88	1.82	0.41	1.88	3.53	1.00	0.29	0.00	2.00	6.59	1.41	1.29	1.18	2.88	0.06	4.88	14.53	2.35	12.82	3.59	5.88	3.94	0.82	1.29	0.47	0.71	0.24	0.00	3.00	0.00	1.18	0.94	0.94	0.00	6.29	0.06	0.00	0.00	0.00	0.00	0.00	0.24	0.00	5.94	0.00	0.06
237.txt	1	1332	24.62	47.90	87.33	62.78	666.00	12.54	89.19	55.63	19.07	13.14	7.88	1.20	1.88	1.35	0.83	5.86	4.13	12.76	10.59	7.81	8.11	1.43	22.30	4.28	2.93	1.58	1.95	2.33	5.11	3.53	1.58	0.23	0.30	0.23	9.08	0.00	1.05	0.75	1.65	10.21	1.73	1.65	1.20	2.40	0.98	3.30	2.18	1.35	0.23	0.60	2.18	1.20	0.08	0.15	0.83	7.06	2.70	0.38	1.65	2.25	0.15	3.15	16.14	2.70	17.49	4.05	7.96	5.86	0.68	1.43	1.35	0.45	0.08	0.00	2.48	0.08	0.30	0.90	1.05	0.23	6.23	0.30	0.00	0.15	0.00	0.00	0.00	0.23	0.00	5.48	0.00	0.08
223.txt	1	2206	28.03	77.96	69.83	87.30	2206.00	9.56	89.17	55.76	18.59	11.47	4.44	3.04	2.81	0.50	0.68	7.07	4.71	12.28	11.24	8.16	6.03	1.63	21.35	4.85	2.72	1.59	1.81	2.77	5.26	4.40	0.82	0.23	0.09	0.09	10.83	0.14	0.50	0.14	1.22	10.15	1.86	0.91	1.13	2.77	1.68	2.90	4.22	2.45	0.68	1.04	1.72	0.77	0.36	0.05	0.41	8.88	4.26	1.22	2.04	2.13	0.23	4.22	15.37	1.81	16.55	3.63	9.11	3.99	0.63	1.45	0.14	0.09	0.36	0.18	2.95	0.00	0.27	1.31	1.27	0.00	5.03	0.05	0.00	0.00	0.00	0.00	0.00	0.14	0.00	4.85	0.00	0.00
182.txt	1	2017	31.32	80.57	64.95	85.56	2017.00	8.92	90.53	52.70	19.14	12.64	4.66	3.32	2.83	0.30	1.54	6.49	5.60	10.36	9.87	6.84	5.65	1.78	21.22	4.16	2.28	1.98	5.01	2.23	5.70	4.56	1.14	0.00	0.35	0.35	12.10	0.30	0.64	0.50	0.89	11.90	2.18	1.54	2.18	3.67	1.04	2.97	3.07	1.78	0.64	0.64	0.99	0.30	0.35	0.05	0.20	11.11	4.16	2.63	2.53	4.46	0.20	5.50	13.34	1.98	15.96	3.82	6.59	5.85	1.34	0.84	0.20	1.83	0.25	0.10	2.83	0.20	0.45	1.49	0.69	0.05	5.40	0.00	0.00	0.05	0.00	0.00	0.00	0.40	0.00	4.96	0.00	0.00
196.txt	1	1377	24.55	59.47	68.07	77.82	1377.00	9.80	88.02	57.15	20.48	13.07	6.32	1.45	3.70	1.09	0.51	7.41	6.25	11.04	10.46	7.41	6.61	2.47	21.64	3.56	2.40	1.67	2.03	1.74	3.99	3.41	0.58	0.00	0.22	0.15	8.93	0.15	0.44	0.65	0.73	9.01	1.53	1.16	1.67	1.53	1.60	2.83	3.78	2.18	0.44	0.58	2.03	0.80	0.07	0.29	1.02	7.26	1.96	0.94	1.67	3.05	0.15	4.72	16.19	1.96	15.90	3.34	7.48	5.45	0.73	2.47	0.87	0.29	0.07	0.00	2.90	0.07	0.36	0.94	1.31	0.00	5.81	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	5.74	0.00	0.00
68.txt	1	1916	13.15	40.52	92.99	65.33	958.00	11.01	90.92	58.61	21.56	13.94	8.92	0.84	2.97	0.63	0.57	7.62	5.48	10.13	12.42	9.34	6.47	1.98	21.71	4.75	2.71	2.30	1.57	1.51	5.11	3.60	1.51	0.47	0.26	0.37	8.40	0.05	0.47	0.26	0.84	11.27	2.77	1.98	0.63	1.77	1.57	3.34	3.55	1.72	1.20	0.63	1.83	1.04	0.21	0.05	0.52	6.63	1.93	0.78	1.77	2.19	0.26	2.82	17.48	2.04	16.08	2.56	7.46	6.32	0.52	2.30	0.84	0.57	0.26	0.05	3.34	0.37	0.68	0.73	1.41	0.16	7.62	0.16	0.00	0.10	0.00	0.00	0.00	0.16	0.00	7.20	0.00	0.00
40.txt	1	3130	18.84	32.17	84.13	47.00	1043.33	10.00	91.47	60.86	21.28	12.49	8.50	0.45	2.49	0.26	0.80	8.75	6.65	10.93	11.02	7.19	9.04	1.92	20.99	3.58	2.46	1.82	1.18	1.98	4.79	2.94	1.79	0.48	0.10	0.54	7.25	0.48	0.16	0.00	0.83	13.80	2.27	1.85	1.85	3.99	1.50	4.28	2.84	1.15	0.58	0.73	2.17	0.89	0.38	0.03	0.73	5.30	0.86	0.83	1.47	2.04	0.61	4.82	14.09	1.79	14.06	2.72	6.74	5.02	1.02	1.44	0.58	0.19	0.10	0.06	2.30	0.13	0.54	0.61	0.89	0.13	5.65	0.16	0.00	0.06	0.00	0.00	0.00	0.26	0.00	5.11	0.00	0.06
6.txt	1	1392	19.49	61.60	67.83	86.65	1392.00	9.05	93.25	59.27	18.53	11.42	6.11	2.30	1.65	0.29	1.08	7.11	5.24	12.14	11.64	8.55	10.34	0.86	21.77	4.09	2.08	2.66	1.01	3.23	4.60	4.02	0.50	0.07	0.07	0.00	8.05	0.36	0.07	0.43	0.36	10.06	1.08	1.22	1.15	4.09	1.15	2.08	2.95	1.51	0.29	0.50	4.89	0.86	0.57	0.00	3.45	8.26	2.87	1.29	1.36	3.16	0.07	3.38	15.23	4.38	15.95	3.81	6.90	5.53	0.43	1.51	0.43	0.36	0.29	0.00	2.01	0.00	0.57	1.01	0.57	0.00	5.89	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	5.75	0.00	0.00
54.txt	1	4412	19.84	38.22	78.57	70.55	4412.00	10.47	89.12	58.27	20.04	11.85	7.50	2.11	1.11	0.16	0.97	8.14	4.85	11.83	11.40	7.80	7.84	1.97	21.24	4.65	2.36	1.43	1.65	2.70	4.51	3.42	1.04	0.07	0.27	0.16	6.87	0.18	0.20	0.20	0.18	12.44	2.18	1.36	1.31	3.08	1.70	3.56	3.11	1.84	0.54	0.61	1.65	0.63	0.23	0.00	0.61	6.75	2.77	0.77	1.84	1.52	0.18	3.88	15.66	2.56	13.98	2.99	6.14	4.94	1.43	1.41	0.70	1.16	0.05	0.02	1.41	0.05	0.48	0.48	0.36	0.05	6.19	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	6.01	0.00	0.00
141.txt	1	5039	19.25	51.51	77.44	70.92	5039.00	10.84	91.68	60.33	19.92	12.94	7.08	1.94	1.87	1.13	0.91	6.99	5.22	12.40	11.07	8.26	8.95	2.08	21.83	3.35	2.74	1.27	1.21	3.20	4.03	3.20	0.79	0.18	0.18	0.24	9.41	0.32	0.36	1.17	0.54	12.92	2.04	1.51	1.75	3.37	1.96	3.59	1.96	1.37	0.20	0.32	1.65	0.36	0.24	0.04	0.89	7.28	2.86	0.58	1.71	2.18	0.22	4.64	14.88	2.96	15.68	3.12	7.40	5.34	0.99	1.15	0.32	0.40	0.08	0.08	2.04	0.08	0.34	0.85	0.75	0.00	5.91	0.06	0.02	0.02	0.00	0.00	0.00	0.14	0.00	5.68	0.00	0.00
155.txt	1	2422	31.92	44.92	82.43	93.00	2422.00	11.40	89.39	54.42	15.40	10.49	6.73	1.73	1.40	0.25	0.37	4.87	6.23	11.11	8.22	10.28	9.37	1.16	17.51	5.41	2.48	0.95	0.99	3.01	6.36	5.28	1.03	0.17	0.08	0.25	7.64	0.08	0.33	0.74	0.41	11.19	1.94	0.66	1.11	2.39	1.98	3.96	3.63	2.27	0.58	0.62	2.93	1.07	0.50	0.04	1.16	8.18	3.10	0.95	1.53	2.89	0.33	4.21	11.73	2.06	15.32	2.85	6.73	6.36	0.74	1.94	0.37	0.17	0.54	0.00	1.69	0.21	0.29	0.62	0.45	0.08	5.24	0.00	0.00	0.04	0.00	0.00	0.00	0.66	0.00	4.54	0.00	0.00
83.txt	1	2544	16.04	44.85	82.86	50.73	1272.00	10.30	92.49	59.43	21.74	14.15	8.84	1.53	2.71	0.43	0.63	7.59	3.89	12.50	12.74	7.86	6.64	1.81	22.92	4.72	3.54	1.65	3.54	2.20	4.87	3.11	1.77	0.12	0.35	0.20	8.49	0.12	0.43	0.55	0.47	10.10	2.04	1.26	1.34	1.97	1.34	3.22	3.46	2.12	0.47	0.79	2.16	0.71	0.51	0.00	0.90	6.68	2.16	0.71	1.73	2.20	0.24	3.66	17.10	1.85	14.35	2.36	6.60	5.58	0.90	1.38	0.39	0.28	0.08	0.04	3.03	0.16	0.47	1.22	0.94	0.28	6.41	0.08	0.08	0.16	0.00	0.00	0.00	0.20	0.00	5.90	0.00	0.00
169.txt	1	2282	26.65	57.98	74.88	96.58	2282.00	11.66	90.62	55.00	18.23	11.52	6.18	2.02	2.59	0.26	0.48	6.70	5.04	11.48	8.72	9.64	7.84	1.31	18.19	5.87	2.72	1.10	1.05	3.07	6.62	5.78	0.83	0.26	0.18	0.18	8.28	0.04	0.61	0.22	0.74	10.34	1.23	1.23	1.40	2.85	1.49	3.24	3.99	2.41	0.57	0.74	3.42	0.83	0.22	0.22	1.80	7.76	3.24	1.01	2.28	1.93	0.04	3.64	12.93	2.59	16.04	2.94	7.76	5.65	0.61	1.80	0.57	0.31	0.31	0.00	3.07	0.13	0.31	1.23	1.23	0.09	4.82	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	4.56	0.00	0.04
97.txt	1	1707	19.90	61.99	70.96	94.89	569.00	8.96	91.04	56.36	19.16	11.78	6.09	1.00	3.57	0.82	0.29	7.32	4.57	10.90	9.67	8.26	9.43	1.29	20.27	4.39	2.40	1.82	1.17	3.87	6.21	5.39	0.82	0.12	0.06	0.00	8.85	0.29	0.35	1.41	0.06	10.37	1.29	1.35	1.70	3.22	1.64	2.99	4.04	1.87	0.59	1.05	2.40	0.70	0.00	0.00	1.41	7.15	1.93	1.11	1.99	2.64	0.18	2.69	13.77	3.10	16.46	4.10	7.26	5.33	0.76	1.17	1.00	0.35	0.18	0.00	2.64	0.00	0.82	0.47	1.41	0.12	5.27	0.23	0.00	0.06	0.00	0.00	0.00	0.35	0.00	4.63	0.00	0.00
343.txt	1	5582	17.91	21.47	90.02	74.19	1860.67	10.53	91.69	58.98	20.42	13.35	10.34	0.50	1.09	0.70	0.72	7.06	5.34	11.86	11.41	8.13	9.08	1.50	21.44	4.34	3.14	1.38	1.65	2.72	4.50	3.53	0.93	0.29	0.09	0.14	5.64	0.11	0.45	0.66	0.41	12.40	2.15	2.01	1.49	3.28	1.24	3.28	3.19	1.76	0.21	0.57	3.96	1.50	0.86	0.00	1.34	5.66	1.29	1.02	1.38	2.17	0.23	4.89	14.10	2.60	15.12	2.94	5.73	6.90	0.95	1.09	0.52	0.52	0.11	0.00	1.77	0.02	0.72	0.38	0.50	0.11	6.18	0.07	0.00	0.09	0.00	0.00	0.00	0.18	0.00	5.79	0.00	0.05
357.txt	1	1215	14.51	30.20	91.45	88.52	1215.00	11.03	93.50	59.75	19.34	14.57	10.12	0.66	1.98	1.07	0.74	4.77	3.95	12.35	10.62	11.03	8.89	1.73	20.49	3.46	3.13	1.07	0.74	2.30	5.35	4.53	0.82	0.08	0.25	0.16	7.24	0.16	0.66	1.15	0.33	10.29	1.56	1.65	1.32	2.96	0.99	3.21	3.54	2.55	0.08	0.49	3.79	0.82	0.82	0.00	1.65	6.34	1.81	1.15	1.89	2.06	0.08	2.22	15.80	3.21	16.71	3.79	7.24	5.84	1.32	2.39	0.91	0.58	0.66	0.00	1.56	0.00	0.25	0.74	0.58	0.00	6.17	0.00	0.00	0.16	0.00	0.00	0.00	0.08	0.00	5.93	0.00	0.00
356.txt	1	3114	14.84	33.12	89.37	68.21	3114.00	10.98	91.88	59.02	20.97	12.97	8.90	0.93	2.09	0.58	0.48	7.90	5.30	10.85	11.05	8.38	9.12	1.73	20.78	3.82	2.38	1.99	1.83	2.67	4.30	3.28	1.03	0.29	0.22	0.29	7.68	0.42	0.29	0.61	0.48	13.29	2.25	1.61	1.25	3.44	1.28	4.40	2.15	1.28	0.32	0.45	3.15	0.96	0.22	0.06	1.77	6.55	1.57	1.35	1.54	2.09	0.29	3.60	15.35	2.41	14.77	2.70	6.62	5.72	1.96	0.93	0.19	0.35	0.10	0.00	2.60	0.03	0.13	1.28	0.80	0.26	6.23	0.00	0.00	0.06	0.00	0.00	0.00	0.32	0.00	5.81	0.00	0.03
342.txt	1	3211	13.26	66.86	62.56	83.78	3211.00	10.00	89.88	57.77	21.46	12.80	5.67	1.87	2.99	0.78	1.49	8.66	4.33	10.25	11.83	7.23	8.41	1.74	21.77	3.77	2.58	1.43	1.49	3.36	4.33	3.80	0.53	0.03	0.25	0.09	9.78	0.22	0.31	0.69	0.65	10.46	1.96	1.68	1.12	2.18	1.56	2.80	4.30	2.74	0.44	0.93	1.87	0.53	0.09	0.09	0.81	7.04	2.58	0.56	1.56	2.58	0.09	5.51	14.82	2.37	14.39	2.71	6.29	5.54	0.25	0.84	0.34	0.22	0.62	0.00	3.36	0.06	0.84	1.21	1.18	0.03	5.76	0.06	0.00	0.00	0.00	0.00	0.00	0.12	0.00	5.57	0.00	0.00
168.txt	1	2068	22.78	56.15	76.27	75.94	1034.00	12.48	91.88	60.44	19.00	10.74	5.90	1.93	1.31	1.02	0.58	8.17	7.45	11.61	10.44	10.20	9.14	1.21	20.55	4.59	2.47	1.93	1.50	1.89	3.77	3.24	0.53	0.05	0.15	0.05	8.85	0.10	0.29	0.15	1.31	10.69	1.74	1.74	0.63	2.56	1.60	3.34	4.06	2.27	0.44	0.73	2.56	0.77	0.53	0.05	1.21	7.11	2.95	0.63	1.50	2.18	0.05	4.59	14.26	1.79	15.96	3.38	6.91	5.95	0.29	2.22	0.29	0.24	0.05	0.05	1.84	0.10	0.58	0.68	0.24	0.19	6.58	0.10	0.00	0.05	0.00	0.00	0.00	0.34	0.00	6.09	0.00	0.00
96.txt	1	877	38.07	59.91	75.81	99.00	877.00	13.11	90.76	57.35	19.61	12.43	8.21	1.25	2.62	0.11	0.23	7.18	4.56	14.60	9.24	7.53	7.18	0.34	17.56	6.39	2.85	1.14	1.03	1.94	6.96	6.84	0.11	0.00	0.11	0.00	9.81	0.11	1.71	0.00	2.05	10.49	2.39	0.91	1.03	2.51	2.05	2.62	3.76	2.96	0.23	0.34	2.17	1.14	0.11	0.00	0.34	7.75	2.28	1.03	1.71	3.76	0.00	2.05	15.28	1.03	13.11	1.71	7.07	4.79	1.03	2.39	0.11	0.23	0.00	0.00	1.03	0.00	0.23	0.46	0.23	0.00	4.68	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	3.99	0.00	0.11
82.txt	1	1298	23.40	84.00	49.70	91.19	1298.00	11.17	91.68	57.32	18.57	12.79	4.16	3.24	2.62	1.85	0.92	5.70	6.01	10.63	11.02	8.01	7.94	1.77	22.88	3.93	2.00	1.69	1.77	1.69	6.47	5.24	1.23	0.23	0.31	0.23	13.10	1.00	0.08	0.15	2.39	10.25	2.00	1.39	1.46	2.77	1.23	3.00	3.31	1.62	0.85	0.85	2.39	0.39	0.39	0.00	1.39	9.24	4.24	1.69	2.23	2.00	0.23	4.55	15.18	2.31	15.10	3.62	6.24	5.55	0.92	2.54	0.62	0.39	0.23	0.00	3.47	0.08	0.31	1.54	1.23	0.15	5.93	0.00	0.00	0.23	0.00	0.00	0.00	0.31	0.00	5.39	0.00	0.00
154.txt	1	1824	26.02	67.54	84.69	58.97	1824.00	9.54	88.71	52.47	21.33	14.80	7.57	2.19	3.84	0.66	0.55	6.52	4.39	10.75	8.77	6.74	5.54	2.25	22.37	3.34	1.92	1.92	1.15	1.64	5.15	3.45	1.70	0.16	0.27	0.49	11.51	0.38	0.44	0.16	1.32	9.98	2.19	1.75	0.99	2.41	1.10	3.02	4.11	2.47	1.04	0.60	3.51	1.59	0.60	0.11	1.15	8.83	3.62	0.44	1.97	2.30	0.60	4.55	15.19	2.69	16.01	3.56	7.89	4.82	0.55	2.03	0.55	0.27	0.22	0.22	4.17	0.16	0.55	1.37	1.81	0.11	7.02	0.05	0.05	0.00	0.00	0.00	0.00	0.27	0.00	6.63	0.00	0.00
140.txt	1	1173	15.52	82.58	61.02	90.49	1173.00	11.08	92.41	57.80	20.12	15.52	6.56	3.92	2.98	1.53	0.51	4.60	5.12	10.06	10.40	9.46	8.10	1.79	21.06	4.86	1.96	1.62	1.19	2.05	5.46	4.69	0.77	0.17	0.26	0.00	13.81	0.43	0.68	0.43	2.22	13.13	2.98	2.30	1.79	2.73	2.56	2.90	3.92	2.56	0.85	0.51	1.36	0.77	0.17	0.09	0.34	9.89	5.29	0.34	1.96	2.30	0.17	4.35	15.60	1.62	13.55	2.56	5.71	5.46	1.11	1.36	0.43	0.26	0.43	0.09	3.15	0.09	0.43	1.45	1.11	0.09	4.60	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	4.35	0.00	0.00
7.txt	1	2759	18.70	46.09	74.03	83.22	2759.00	10.18	92.17	60.60	19.68	11.71	6.71	1.85	1.88	0.40	0.87	7.97	5.33	12.21	10.66	8.74	9.89	1.52	20.73	4.64	3.41	1.27	1.16	2.94	5.51	4.35	1.12	0.18	0.29	0.14	7.76	0.04	0.29	0.40	0.36	11.49	1.41	1.67	1.67	2.65	1.41	4.10	2.61	1.70	0.43	0.33	2.46	0.72	0.40	0.04	0.87	7.76	2.90	1.30	1.92	2.17	0.22	5.04	12.98	2.07	14.72	3.52	7.03	4.57	1.09	0.76	0.87	0.43	0.22	0.04	1.99	0.14	0.22	1.09	0.54	0.00	4.82	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	4.71	0.00	0.00
55.txt	1	3476	20.88	46.78	76.84	75.88	3476.00	10.18	91.05	59.29	21.81	14.01	8.46	1.18	2.88	0.26	1.24	7.80	5.49	11.51	9.81	7.77	7.71	1.75	19.28	4.55	3.16	1.52	1.38	2.33	5.35	4.03	1.32	0.17	0.26	0.23	9.49	0.09	0.43	0.29	0.60	12.08	2.33	1.29	1.75	3.11	1.15	4.06	4.43	3.11	0.55	0.66	3.25	2.04	0.29	0.03	0.60	6.01	2.27	0.92	1.58	1.47	0.29	2.91	14.90	1.64	12.57	2.01	6.42	4.32	0.52	0.63	0.12	0.23	0.37	0.09	2.39	0.09	0.26	0.81	1.24	0.14	5.01	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	4.69	0.00	0.06
41.txt	1	1480	20.65	84.46	51.89	89.89	1480.00	11.76	90.34	58.11	20.14	12.97	4.32	4.46	3.04	0.61	0.54	7.16	5.88	11.55	10.61	8.38	8.92	1.35	22.30	4.26	3.51	1.55	0.41	2.70	4.39	4.12	0.27	0.07	0.07	0.07	12.23	0.20	0.47	0.68	0.54	12.50	2.16	2.03	1.89	3.11	0.95	3.92	4.05	1.55	1.55	0.54	2.57	0.68	0.14	0.00	1.49	10.20	5.61	0.68	1.49	2.97	0.14	4.19	15.61	2.64	13.38	2.97	5.54	5.20	0.81	4.05	0.74	1.15	0.14	0.00	1.82	0.00	0.47	0.47	0.74	0.00	6.76	0.00	0.00	0.07	0.00	0.00	0.00	0.27	0.00	6.35	0.00	0.07
197.txt	1	846	8.90	27.73	93.10	50.00	846.00	9.22	92.67	60.40	18.56	13.59	10.28	2.01	0.71	0.47	0.12	4.96	3.78	11.82	12.65	10.52	11.82	1.42	25.53	3.31	2.96	1.42	0.83	2.96	4.14	2.72	1.42	0.47	0.12	0.47	6.38	0.00	0.59	0.35	0.47	10.76	1.30	1.65	1.42	2.25	1.30	3.31	2.25	1.42	0.47	0.24	1.77	1.18	0.24	0.00	0.35	7.21	3.55	1.42	1.30	1.77	0.24	4.02	16.78	4.85	16.90	5.08	5.44	6.62	0.47	2.01	0.59	1.18	0.00	0.00	2.96	0.00	1.06	1.06	0.83	0.00	6.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.74	0.00	0.00
69.txt	1	3406	17.49	61.67	69.24	84.70	3406.00	9.25	90.69	56.05	21.32	13.74	7.34	2.44	2.76	0.68	0.53	7.57	4.61	10.07	11.24	7.60	6.02	2.08	22.23	4.20	2.20	2.41	1.20	2.29	5.08	4.20	0.85	0.12	0.29	0.18	10.19	0.29	0.47	0.59	0.94	10.13	1.70	1.41	1.29	2.11	1.59	2.79	3.85	2.35	0.68	0.56	2.97	1.26	0.29	0.15	1.09	8.51	3.73	0.68	2.06	2.38	0.12	4.37	15.91	1.88	14.15	3.05	7.34	3.99	0.65	1.12	0.50	0.26	0.70	0.03	5.08	0.21	0.38	1.88	2.76	0.03	5.34	0.00	0.03	0.00	0.00	0.00	0.00	0.23	0.00	5.05	0.00	0.03
183.txt	1	3247	27.53	37.55	87.18	80.90	3247.00	11.55	90.82	56.36	17.46	11.67	7.61	1.36	1.42	0.49	0.80	5.79	5.57	12.41	10.29	8.96	8.68	1.45	20.05	4.99	2.13	1.51	1.42	2.43	5.45	4.19	1.14	0.22	0.43	0.18	6.93	0.06	0.12	0.46	0.43	10.04	1.60	1.36	1.11	2.13	1.36	3.45	3.39	2.34	0.40	0.52	2.99	0.92	0.46	0.18	1.26	7.64	2.19	1.29	1.66	3.05	0.12	3.85	14.44	2.53	16.75	2.49	7.24	7.55	1.69	1.82	0.43	0.18	0.18	0.00	2.31	0.37	0.31	1.14	0.52	0.06	6.47	0.00	0.00	0.06	0.00	0.00	0.00	0.25	0.00	6.13	0.00	0.03
222.txt	1	3507	25.78	68.70	65.97	70.32	3507.00	10.81	91.39	58.08	19.99	11.98	5.62	2.05	2.94	0.66	0.71	7.96	5.79	12.06	10.89	8.07	6.76	1.74	20.07	4.05	2.51	1.88	1.65	2.51	5.70	4.02	1.65	0.54	0.29	0.31	10.72	0.71	0.43	0.23	1.31	12.69	2.25	1.82	1.51	3.25	1.74	3.36	2.34	1.14	0.46	0.57	1.77	0.37	0.57	0.17	0.51	7.50	2.94	0.80	1.63	1.94	0.43	4.16	13.86	1.71	14.40	2.65	6.64	5.28	0.94	1.40	0.31	0.40	0.23	0.26	2.99	0.11	0.29	1.74	0.63	0.17	5.10	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	4.76	0.00	0.00
236.txt	1	1026	11.34	40.76	74.50	99.00	1026.00	10.04	91.23	61.50	19.69	13.26	8.58	2.05	1.85	0.58	0.19	6.43	4.58	12.38	12.57	8.97	11.79	1.36	23.59	4.78	2.83	0.49	0.78	1.95	6.82	6.53	0.29	0.00	0.10	0.10	7.21	0.00	0.19	0.29	0.49	10.23	1.17	2.44	0.88	2.05	1.46	3.41	3.31	1.95	0.19	1.17	3.12	1.75	0.19	0.00	0.68	7.50	3.22	0.39	0.68	3.31	0.10	4.09	16.96	3.61	13.26	3.12	3.90	6.34	0.49	0.88	0.19	0.39	0.29	0.00	1.75	0.10	0.29	0.68	0.58	0.10	6.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.14	0.00	0.00
232.txt	1	2777	24.62	53.17	80.26	79.57	1388.50	12.50	89.77	53.87	17.32	10.73	6.34	1.44	1.58	0.65	0.72	6.59	4.43	11.31	8.57	9.51	9.69	0.76	17.79	4.68	2.59	1.55	1.98	2.88	5.58	4.25	1.30	0.14	0.43	0.29	8.28	0.43	0.11	0.65	0.68	10.55	1.51	1.44	0.76	2.38	2.20	3.20	3.64	2.56	0.32	0.36	3.02	1.04	0.47	0.04	1.33	7.74	3.02	1.12	1.66	2.30	0.22	4.03	12.42	2.12	16.46	2.48	6.41	7.96	1.26	1.98	0.65	0.47	0.32	0.14	2.88	0.22	0.25	1.40	0.94	0.04	5.04	0.07	0.00	0.07	0.00	0.00	0.00	0.11	0.00	4.75	0.00	0.04
226.txt	1	1345	19.60	83.69	53.25	93.85	1345.00	10.41	90.86	57.32	19.41	12.86	4.83	2.90	3.64	0.82	0.67	6.54	4.46	12.04	11.52	7.58	9.07	1.41	21.78	3.87	2.68	1.26	1.19	2.01	5.87	5.13	0.74	0.07	0.07	0.15	11.82	0.22	0.89	0.74	1.41	10.04	1.78	1.78	1.04	2.45	1.34	2.16	3.05	2.01	0.15	0.67	2.01	0.67	0.22	0.00	0.89	8.70	4.01	0.97	2.23	2.01	0.07	2.97	16.21	3.05	14.57	3.35	6.32	5.28	0.74	1.41	0.74	0.59	0.07	0.07	4.46	0.15	1.19	2.38	0.89	0.07	6.39	0.00	0.00	0.07	0.00	0.00	0.00	0.15	0.00	6.17	0.00	0.00
